accepted,achieved_fdr,method,null_accepted,null_proposals,seed
66,0.9696969696969697,RawP,64,1000,44
0,0.0,BH,0,1000,44
0,0.0,BY,0,1000,44
49,0.9591836734693877,RawP,47,1000,45
0,0.0,BH,0,1000,45
0,0.0,BY,0,1000,45
50,0.96,RawP,48,1000,46
0,0.0,BH,0,1000,46
0,0.0,BY,0,1000,46
46,0.9565217391304348,RawP,44,1000,47
0,0.0,BH,0,1000,47
0,0.0,BY,0,1000,47
51,0.9607843137254902,RawP,49,1000,48
0,0.0,BH,0,1000,48
0,0.0,BY,0,1000,48
54,0.9629629629629629,RawP,52,1000,49
0,0.0,BH,0,1000,49
0,0.0,BY,0,1000,49
53,0.9622641509433962,RawP,51,1000,50
0,0.0,BH,0,1000,50
0,0.0,BY,0,1000,50
56,0.9642857142857143,RawP,54,1000,51
0,0.0,BH,0,1000,51
0,0.0,BY,0,1000,51
49,0.9591836734693877,RawP,47,1000,52
0,0.0,BH,0,1000,52
0,0.0,BY,0,1000,52
45,0.9555555555555556,RawP,43,1000,53
0,0.0,BH,0,1000,53
0,0.0,BY,0,1000,53
55,0.9636363636363636,RawP,53,1000,54
0,0.0,BH,0,1000,54
0,0.0,BY,0,1000,54
53,0.9622641509433962,RawP,51,1000,55
0,0.0,BH,0,1000,55
0,0.0,BY,0,1000,55
44,0.9545454545454546,RawP,42,1000,56
0,0.0,BH,0,1000,56
0,0.0,BY,0,1000,56
59,0.9661016949152542,RawP,57,1000,57
0,0.0,BH,0,1000,57
0,0.0,BY,0,1000,57
41,0.9512195121951219,RawP,39,1000,58
0,0.0,BH,0,1000,58
0,0.0,BY,0,1000,58
57,0.9649122807017544,RawP,55,1000,59
0,0.0,BH,0,1000,59
0,0.0,BY,0,1000,59
51,0.9607843137254902,RawP,49,1000,60
0,0.0,BH,0,1000,60
0,0.0,BY,0,1000,60
49,0.9591836734693877,RawP,47,1000,61
0,0.0,BH,0,1000,61
0,0.0,BY,0,1000,61
46,0.9565217391304348,RawP,44,1000,62
0,0.0,BH,0,1000,62
0,0.0,BY,0,1000,62
49,0.9591836734693877,RawP,47,1000,63
0,0.0,BH,0,1000,63
0,0.0,BY,0,1000,63
56,0.9642857142857143,RawP,54,1000,64
0,0.0,BH,0,1000,64
0,0.0,BY,0,1000,64
55,0.9636363636363636,RawP,53,1000,65
0,0.0,BH,0,1000,65
0,0.0,BY,0,1000,65
52,0.9615384615384616,RawP,50,1000,66
0,0.0,BH,0,1000,66
0,0.0,BY,0,1000,66
63,0.9682539682539683,RawP,61,1000,67
0,0.0,BH,0,1000,67
0,0.0,BY,0,1000,67
48,0.9583333333333334,RawP,46,1000,68
0,0.0,BH,0,1000,68
0,0.0,BY,0,1000,68
51,0.9607843137254902,RawP,49,1000,69
0,0.0,BH,0,1000,69
0,0.0,BY,0,1000,69
43,0.9534883720930233,RawP,41,1000,70
0,0.0,BH,0,1000,70
0,0.0,BY,0,1000,70
50,0.96,RawP,48,1000,71
1,1.0,BH,1,1000,71
0,0.0,BY,0,1000,71
59,0.9661016949152542,RawP,57,1000,72
0,0.0,BH,0,1000,72
0,0.0,BY,0,1000,72
50,0.96,RawP,48,1000,73
0,0.0,BH,0,1000,73
0,0.0,BY,0,1000,73
56,0.9642857142857143,RawP,54,1000,74
0,0.0,BH,0,1000,74
0,0.0,BY,0,1000,74
42,0.9523809523809523,RawP,40,1000,75
0,0.0,BH,0,1000,75
0,0.0,BY,0,1000,75
57,0.9649122807017544,RawP,55,1000,76
0,0.0,BH,0,1000,76
0,0.0,BY,0,1000,76
48,0.9583333333333334,RawP,46,1000,77
0,0.0,BH,0,1000,77
0,0.0,BY,0,1000,77
44,0.9545454545454546,RawP,42,1000,78
0,0.0,BH,0,1000,78
0,0.0,BY,0,1000,78
46,0.9565217391304348,RawP,44,1000,79
0,0.0,BH,0,1000,79
0,0.0,BY,0,1000,79
57,0.9649122807017544,RawP,55,1000,80
0,0.0,BH,0,1000,80
0,0.0,BY,0,1000,80
43,0.9534883720930233,RawP,41,1000,81
0,0.0,BH,0,1000,81
0,0.0,BY,0,1000,81
53,0.9622641509433962,RawP,51,1000,82
0,0.0,BH,0,1000,82
0,0.0,BY,0,1000,82
59,0.9661016949152542,RawP,57,1000,83
0,0.0,BH,0,1000,83
0,0.0,BY,0,1000,83
42,0.9523809523809523,RawP,40,1000,84
0,0.0,BH,0,1000,84
0,0.0,BY,0,1000,84
52,0.9615384615384616,RawP,50,1000,85
0,0.0,BH,0,1000,85
0,0.0,BY,0,1000,85
38,0.9473684210526315,RawP,36,1000,86
0,0.0,BH,0,1000,86
0,0.0,BY,0,1000,86
44,0.9545454545454546,RawP,42,1000,87
0,0.0,BH,0,1000,87
0,0.0,BY,0,1000,87
62,0.967741935483871,RawP,60,1000,88
0,0.0,BH,0,1000,88
0,0.0,BY,0,1000,88
60,0.9666666666666667,RawP,58,1000,89
0,0.0,BH,0,1000,89
0,0.0,BY,0,1000,89
42,0.9523809523809523,RawP,40,1000,90
0,0.0,BH,0,1000,90
0,0.0,BY,0,1000,90
49,0.9591836734693877,RawP,47,1000,91
0,0.0,BH,0,1000,91
0,0.0,BY,0,1000,91
55,0.9636363636363636,RawP,53,1000,92
0,0.0,BH,0,1000,92
0,0.0,BY,0,1000,92
55,0.9636363636363636,RawP,53,1000,93
0,0.0,BH,0,1000,93
0,0.0,BY,0,1000,93
47,0.9574468085106383,RawP,45,1000,94
0,0.0,BH,0,1000,94
0,0.0,BY,0,1000,94
49,0.9591836734693877,RawP,47,1000,95
0,0.0,BH,0,1000,95
0,0.0,BY,0,1000,95
44,0.9545454545454546,RawP,42,1000,96
0,0.0,BH,0,1000,96
0,0.0,BY,0,1000,96
44,0.9545454545454546,RawP,42,1000,97
0,0.0,BH,0,1000,97
0,0.0,BY,0,1000,97
51,0.9607843137254902,RawP,49,1000,98
0,0.0,BH,0,1000,98
0,0.0,BY,0,1000,98
47,0.9574468085106383,RawP,45,1000,99
0,0.0,BH,0,1000,99
0,0.0,BY,0,1000,99
51,0.9607843137254902,RawP,49,1000,100
0,0.0,BH,0,1000,100
0,0.0,BY,0,1000,100
42,0.9523809523809523,RawP,40,1000,101
0,0.0,BH,0,1000,101
0,0.0,BY,0,1000,101
55,0.9636363636363636,RawP,53,1000,102
0,0.0,BH,0,1000,102
0,0.0,BY,0,1000,102
55,0.9636363636363636,RawP,53,1000,103
0,0.0,BH,0,1000,103
0,0.0,BY,0,1000,103
52,0.9615384615384616,RawP,50,1000,104
0,0.0,BH,0,1000,104
0,0.0,BY,0,1000,104
61,0.9672131147540983,RawP,59,1000,105
0,0.0,BH,0,1000,105
0,0.0,BY,0,1000,105
45,0.9555555555555556,RawP,43,1000,106
0,0.0,BH,0,1000,106
0,0.0,BY,0,1000,106
44,0.9545454545454546,RawP,42,1000,107
0,0.0,BH,0,1000,107
0,0.0,BY,0,1000,107
50,0.96,RawP,48,1000,108
0,0.0,BH,0,1000,108
0,0.0,BY,0,1000,108
51,0.9607843137254902,RawP,49,1000,109
0,0.0,BH,0,1000,109
0,0.0,BY,0,1000,109
55,0.9636363636363636,RawP,53,1000,110
0,0.0,BH,0,1000,110
0,0.0,BY,0,1000,110
47,0.9574468085106383,RawP,45,1000,111
0,0.0,BH,0,1000,111
0,0.0,BY,0,1000,111
50,0.96,RawP,48,1000,112
0,0.0,BH,0,1000,112
0,0.0,BY,0,1000,112
50,0.96,RawP,48,1000,113
0,0.0,BH,0,1000,113
0,0.0,BY,0,1000,113
51,0.9607843137254902,RawP,49,1000,114
0,0.0,BH,0,1000,114
0,0.0,BY,0,1000,114
56,0.9642857142857143,RawP,54,1000,115
0,0.0,BH,0,1000,115
0,0.0,BY,0,1000,115
48,0.9583333333333334,RawP,46,1000,116
0,0.0,BH,0,1000,116
0,0.0,BY,0,1000,116
61,0.9672131147540983,RawP,59,1000,117
0,0.0,BH,0,1000,117
0,0.0,BY,0,1000,117
56,0.9642857142857143,RawP,54,1000,118
0,0.0,BH,0,1000,118
0,0.0,BY,0,1000,118
55,0.9636363636363636,RawP,53,1000,119
0,0.0,BH,0,1000,119
0,0.0,BY,0,1000,119
46,0.9565217391304348,RawP,44,1000,120
0,0.0,BH,0,1000,120
0,0.0,BY,0,1000,120
60,0.9666666666666667,RawP,58,1000,121
0,0.0,BH,0,1000,121
0,0.0,BY,0,1000,121
52,0.9615384615384616,RawP,50,1000,122
1,1.0,BH,1,1000,122
1,1.0,BY,1,1000,122
60,0.9666666666666667,RawP,58,1000,123
0,0.0,BH,0,1000,123
0,0.0,BY,0,1000,123
43,0.9534883720930233,RawP,41,1000,124
0,0.0,BH,0,1000,124
0,0.0,BY,0,1000,124
46,0.9565217391304348,RawP,44,1000,125
0,0.0,BH,0,1000,125
0,0.0,BY,0,1000,125
55,0.9636363636363636,RawP,53,1000,126
0,0.0,BH,0,1000,126
0,0.0,BY,0,1000,126
52,0.9615384615384616,RawP,50,1000,127
0,0.0,BH,0,1000,127
0,0.0,BY,0,1000,127
47,0.9574468085106383,RawP,45,1000,128
0,0.0,BH,0,1000,128
0,0.0,BY,0,1000,128
47,0.9574468085106383,RawP,45,1000,129
0,0.0,BH,0,1000,129
0,0.0,BY,0,1000,129
55,0.9636363636363636,RawP,53,1000,130
0,0.0,BH,0,1000,130
0,0.0,BY,0,1000,130
46,0.9565217391304348,RawP,44,1000,131
0,0.0,BH,0,1000,131
0,0.0,BY,0,1000,131
47,0.9574468085106383,RawP,45,1000,132
0,0.0,BH,0,1000,132
0,0.0,BY,0,1000,132
61,0.9672131147540983,RawP,59,1000,133
0,0.0,BH,0,1000,133
0,0.0,BY,0,1000,133
57,0.9649122807017544,RawP,55,1000,134
0,0.0,BH,0,1000,134
0,0.0,BY,0,1000,134
48,0.9583333333333334,RawP,46,1000,135
0,0.0,BH,0,1000,135
0,0.0,BY,0,1000,135
52,0.9615384615384616,RawP,50,1000,136
0,0.0,BH,0,1000,136
0,0.0,BY,0,1000,136
58,0.9655172413793104,RawP,56,1000,137
0,0.0,BH,0,1000,137
0,0.0,BY,0,1000,137
59,0.9661016949152542,RawP,57,1000,138
0,0.0,BH,0,1000,138
0,0.0,BY,0,1000,138
57,0.9649122807017544,RawP,55,1000,139
0,0.0,BH,0,1000,139
0,0.0,BY,0,1000,139
42,0.9523809523809523,RawP,40,1000,140
0,0.0,BH,0,1000,140
0,0.0,BY,0,1000,140
51,0.9607843137254902,RawP,49,1000,141
0,0.0,BH,0,1000,141
0,0.0,BY,0,1000,141
46,0.9565217391304348,RawP,44,1000,142
0,0.0,BH,0,1000,142
0,0.0,BY,0,1000,142
54,0.9629629629629629,RawP,52,1000,143
0,0.0,BH,0,1000,143
0,0.0,BY,0,1000,143
51,0.9607843137254902,RawP,49,1000,144
0,0.0,BH,0,1000,144
0,0.0,BY,0,1000,144
51,0.9607843137254902,RawP,49,1000,145
0,0.0,BH,0,1000,145
0,0.0,BY,0,1000,145
43,0.9534883720930233,RawP,41,1000,146
0,0.0,BH,0,1000,146
0,0.0,BY,0,1000,146
53,0.9622641509433962,RawP,51,1000,147
0,0.0,BH,0,1000,147
0,0.0,BY,0,1000,147
40,0.95,RawP,38,1000,148
0,0.0,BH,0,1000,148
0,0.0,BY,0,1000,148
49,0.9591836734693877,RawP,47,1000,149
0,0.0,BH,0,1000,149
0,0.0,BY,0,1000,149
58,0.9655172413793104,RawP,56,1000,150
0,0.0,BH,0,1000,150
0,0.0,BY,0,1000,150
59,0.9661016949152542,RawP,57,1000,151
0,0.0,BH,0,1000,151
0,0.0,BY,0,1000,151
49,0.9591836734693877,RawP,47,1000,152
0,0.0,BH,0,1000,152
0,0.0,BY,0,1000,152
50,0.96,RawP,48,1000,153
0,0.0,BH,0,1000,153
0,0.0,BY,0,1000,153
53,0.9622641509433962,RawP,51,1000,154
0,0.0,BH,0,1000,154
0,0.0,BY,0,1000,154
58,0.9655172413793104,RawP,56,1000,155
0,0.0,BH,0,1000,155
0,0.0,BY,0,1000,155
46,0.9565217391304348,RawP,44,1000,156
0,0.0,BH,0,1000,156
0,0.0,BY,0,1000,156
50,0.96,RawP,48,1000,157
0,0.0,BH,0,1000,157
0,0.0,BY,0,1000,157
57,0.9649122807017544,RawP,55,1000,158
0,0.0,BH,0,1000,158
0,0.0,BY,0,1000,158
54,0.9629629629629629,RawP,52,1000,159
0,0.0,BH,0,1000,159
0,0.0,BY,0,1000,159
48,0.9583333333333334,RawP,46,1000,160
0,0.0,BH,0,1000,160
0,0.0,BY,0,1000,160
64,0.96875,RawP,62,1000,161
0,0.0,BH,0,1000,161
0,0.0,BY,0,1000,161
64,0.96875,RawP,62,1000,162
0,0.0,BH,0,1000,162
0,0.0,BY,0,1000,162
43,0.9534883720930233,RawP,41,1000,163
0,0.0,BH,0,1000,163
0,0.0,BY,0,1000,163
39,0.9487179487179487,RawP,37,1000,164
0,0.0,BH,0,1000,164
0,0.0,BY,0,1000,164
51,0.9607843137254902,RawP,49,1000,165
0,0.0,BH,0,1000,165
0,0.0,BY,0,1000,165
76,0.9736842105263158,RawP,74,1000,166
0,0.0,BH,0,1000,166
0,0.0,BY,0,1000,166
49,0.9591836734693877,RawP,47,1000,167
0,0.0,BH,0,1000,167
0,0.0,BY,0,1000,167
48,0.9583333333333334,RawP,46,1000,168
0,0.0,BH,0,1000,168
0,0.0,BY,0,1000,168
56,0.9642857142857143,RawP,54,1000,169
0,0.0,BH,0,1000,169
0,0.0,BY,0,1000,169
55,0.9636363636363636,RawP,53,1000,170
0,0.0,BH,0,1000,170
0,0.0,BY,0,1000,170
44,0.9545454545454546,RawP,42,1000,171
0,0.0,BH,0,1000,171
0,0.0,BY,0,1000,171
42,0.9523809523809523,RawP,40,1000,172
0,0.0,BH,0,1000,172
0,0.0,BY,0,1000,172
62,0.967741935483871,RawP,60,1000,173
0,0.0,BH,0,1000,173
0,0.0,BY,0,1000,173
44,0.9545454545454546,RawP,42,1000,174
0,0.0,BH,0,1000,174
0,0.0,BY,0,1000,174
49,0.9591836734693877,RawP,47,1000,175
0,0.0,BH,0,1000,175
0,0.0,BY,0,1000,175
49,0.9591836734693877,RawP,47,1000,176
0,0.0,BH,0,1000,176
0,0.0,BY,0,1000,176
42,0.9523809523809523,RawP,40,1000,177
0,0.0,BH,0,1000,177
0,0.0,BY,0,1000,177
45,0.9555555555555556,RawP,43,1000,178
0,0.0,BH,0,1000,178
0,0.0,BY,0,1000,178
52,0.9615384615384616,RawP,50,1000,179
0,0.0,BH,0,1000,179
0,0.0,BY,0,1000,179
57,0.9649122807017544,RawP,55,1000,180
0,0.0,BH,0,1000,180
0,0.0,BY,0,1000,180
50,0.96,RawP,48,1000,181
0,0.0,BH,0,1000,181
0,0.0,BY,0,1000,181
40,0.95,RawP,38,1000,182
0,0.0,BH,0,1000,182
0,0.0,BY,0,1000,182
49,0.9591836734693877,RawP,47,1000,183
0,0.0,BH,0,1000,183
0,0.0,BY,0,1000,183
64,0.96875,RawP,62,1000,184
0,0.0,BH,0,1000,184
0,0.0,BY,0,1000,184
50,0.96,RawP,48,1000,185
0,0.0,BH,0,1000,185
0,0.0,BY,0,1000,185
61,0.9672131147540983,RawP,59,1000,186
0,0.0,BH,0,1000,186
0,0.0,BY,0,1000,186
45,0.9555555555555556,RawP,43,1000,187
0,0.0,BH,0,1000,187
0,0.0,BY,0,1000,187
60,0.9666666666666667,RawP,58,1000,188
0,0.0,BH,0,1000,188
0,0.0,BY,0,1000,188
47,0.9574468085106383,RawP,45,1000,189
0,0.0,BH,0,1000,189
0,0.0,BY,0,1000,189
50,0.96,RawP,48,1000,190
0,0.0,BH,0,1000,190
0,0.0,BY,0,1000,190
56,0.9642857142857143,RawP,54,1000,191
0,0.0,BH,0,1000,191
0,0.0,BY,0,1000,191
41,0.9512195121951219,RawP,39,1000,192
0,0.0,BH,0,1000,192
0,0.0,BY,0,1000,192
54,0.9629629629629629,RawP,52,1000,193
0,0.0,BH,0,1000,193
0,0.0,BY,0,1000,193
40,0.95,RawP,38,1000,194
0,0.0,BH,0,1000,194
0,0.0,BY,0,1000,194
47,0.9574468085106383,RawP,45,1000,195
0,0.0,BH,0,1000,195
0,0.0,BY,0,1000,195
39,0.9487179487179487,RawP,37,1000,196
1,1.0,BH,1,1000,196
0,0.0,BY,0,1000,196
49,0.9591836734693877,RawP,47,1000,197
0,0.0,BH,0,1000,197
0,0.0,BY,0,1000,197
52,0.9615384615384616,RawP,50,1000,198
1,1.0,BH,1,1000,198
0,0.0,BY,0,1000,198
57,0.9649122807017544,RawP,55,1000,199
0,0.0,BH,0,1000,199
0,0.0,BY,0,1000,199
